sentence,word,hierarchical,non-hierarchical
624,that,,HAS_FUNCTION
624,impounds,,HAS_FUNCTION
624,pools,,HAS_FUNCTION
624,of,,HAS_FUNCTION
624,water,,HAS_FUNCTION
624,in,,HAS_FUNCTION
624,caves,,HAS_FUNCTION
624,",",,HAS_FUNCTION
624,around,,HAS_FUNCTION
624,springs,,HAS_FUNCTION
624,",",,HAS_FUNCTION
624,and,,HAS_FUNCTION
624,in,,HAS_FUNCTION
624,cascades,,HAS_FUNCTION
624,of,,HAS_FUNCTION
624,streams,,HAS_FUNCTION
624,saturated,,HAS_FUNCTION
624,with,,HAS_FUNCTION
624,calcium,,HAS_FUNCTION
624,bicarbonate,,HAS_FUNCTION
624,.,,
624,Synonym,,
624,",",,
624,gour,DEFINIENDUM,
624,.,,
625,rimstone,DEFINIENDUM,
625,pool,DEFINIENDUM,
625,:,,
625,Pool,GENUS,
625,kept,,HAS_CAUSE
625,in,,HAS_CAUSE
625,place,,HAS_CAUSE
625,by,,HAS_CAUSE
625,a,,HAS_CAUSE
625,rimstone,,HAS_CAUSE
625,dam,,HAS_CAUSE
625,.,,
626,rise,DEFINIENDUM,
626,:,,
626,Spring,GENUS,
626,rising,,HAS_LOCATION
626,from,,HAS_LOCATION
626,fractures,,HAS_LOCATION
626,in,,HAS_LOCATION
626,limestone,,HAS_LOCATION
626,.,,
626,Point,,DEFINED_AS
626,at,,DEFINED_AS
626,which,,DEFINED_AS
626,an,,DEFINED_AS
626,underground,,DEFINED_AS
626,stream,,DEFINED_AS
626,comes,,DEFINED_AS
626,to,,DEFINED_AS
626,the,,DEFINED_AS
626,surface,,DEFINED_AS
626,.,,
627,rock,DEFINIENDUM,
627,pillar,DEFINIENDUM,
627,:,,
627,A,,HAS_FORM
627,residual,,HAS_FORM
627,isolated,,HAS_FORM
627,mass,,HAS_FORM
627,of,,HAS_FORM
627,bedrock,,HAS_FORM
627,linking,,HAS_FORM
627,the,,HAS_FORM
627,roof,,HAS_FORM
627,or,,HAS_FORM
627,overhanging,,HAS_FORM
627,wall,,HAS_FORM
627,and,,HAS_FORM
627,floor,,HAS_FORM
627,of,,HAS_FORM
627,a,,HAS_FORM
627,cave,,HAS_FORM
627,",",,
627,in,,
627,contrast,,
627,with,,
627,a,,
627,column,,
627,",",,
627,which,,
627,is,,
627,composed,,
627,of,,
627,dripstone,,
627,or,,
627,flowstone,,
627,.,,
628,rock,DEFINIENDUM,
628,pinnacle,DEFINIENDUM,
628,:,,
628,A,,HAS_FORM
628,tall,,HAS_FORM
628,sharp,,HAS_FORM
628,projection,GENUS,HAS_FORM
628,of,GENUS,HAS_FORM
628,bedrock,GENUS,HAS_FORM
628,rising,,HAS_LOCATION
628,from,,HAS_LOCATION
628,the,,HAS_LOCATION
628,floor,,HAS_LOCATION
628,of,,HAS_LOCATION
628,a,,HAS_LOCATION
628,cave,,HAS_LOCATION
628,.,,
629,rock,DEFINIENDUM,
629,shelter,DEFINIENDUM,
629,:,,
629,Shallow,,HAS_FORM
629,cave,GENUS,
629,under,,HAS_LOCATION
629,an,,HAS_LOCATION
629,overhanging,,HAS_LOCATION
629,rock,,HAS_LOCATION
629,ledge,,HAS_LOCATION
629,.,,
629,Many,,
629,sea,,
629,caves,,
629,are,,
629,rock,,
629,shelters,,
629,.,,
629,Also,,COMPOSITION_MEDIUM
629,found,,COMPOSITION_MEDIUM
629,in,,COMPOSITION_MEDIUM
629,limestone,,COMPOSITION_MEDIUM
629,and,,COMPOSITION_MEDIUM
629,other,,COMPOSITION_MEDIUM
629,rock,,COMPOSITION_MEDIUM
629,types,,COMPOSITION_MEDIUM
629,where,,HAS_CAUSE
629,streams,,HAS_CAUSE
629,have,,HAS_CAUSE
629,undercut,,HAS_CAUSE
629,their,,HAS_CAUSE
629,banks,,HAS_CAUSE
629,at,,HAS_CAUSE
629,bends,,HAS_CAUSE
629,",",,HAS_CAUSE
629,or,,HAS_CAUSE
629,where,,HAS_CAUSE
629,there,,HAS_CAUSE
629,has,,HAS_CAUSE
629,been,,HAS_CAUSE
629,abrasion,,HAS_CAUSE
629,by,,HAS_CAUSE
629,blowing,,HAS_CAUSE
629,sand,,HAS_CAUSE
629,.,,
629,Common,,HAS_LOCATION
629,in,,HAS_LOCATION
629,tropical,,HAS_LOCATION
629,areas,,HAS_LOCATION
629,at,,HAS_LOCATION
629,places,,HAS_LOCATION
629,where,,HAS_LOCATION
629,a,,HAS_LOCATION
629,secondarily,,HAS_LOCATION
629,hardened,,HAS_LOCATION
629,layer,,HAS_LOCATION
629,of,,HAS_LOCATION
629,limestone,,HAS_LOCATION
629,forms,,HAS_LOCATION
629,a,,HAS_LOCATION
629,ledge,,HAS_LOCATION
629,that,,HAS_LOCATION
629,projects,,HAS_LOCATION
629,over,,HAS_LOCATION
629,unindurated,,HAS_LOCATION
629,limestone,,HAS_LOCATION
629,.,,
630,roof,DEFINIENDUM,
630,crust,DEFINIENDUM,
630,:,,
630,Flowstone,GENUS,
630,deposited,,HAS_LOCATION
630,on,,HAS_LOCATION
630,ceilings,,HAS_LOCATION
630,of,,HAS_LOCATION
630,caves,,HAS_LOCATION
630,from,,
630,thin,,HAS_CAUSE
630,films,,HAS_CAUSE
630,of,,HAS_CAUSE
630,water,,HAS_CAUSE
630,",",,HAS_CAUSE
630,which,,HAS_CAUSE
630,have,,HAS_CAUSE
630,crept,,HAS_CAUSE
630,over,,HAS_CAUSE
630,the,,HAS_CAUSE
630,rock,,HAS_CAUSE
630,from,,HAS_CAUSE
630,pore,,HAS_CAUSE
630,or,,HAS_CAUSE
630,crack,,HAS_CAUSE
630,sources,,HAS_CAUSE
630,.,,HAS_CAUSE
631,room,DEFINIENDUM,
631,:,,
631,A,,
631,part,,
631,of,,
631,a,,
631,cave,GENUS,
631,system,,
631,that,,HAS_SIZE
631,is,,HAS_SIZE
631,wider,,HAS_SIZE
631,than,,HAS_SIZE
631,a,,HAS_SIZE
631,passage,,HAS_SIZE
631,.,,
631,Synonym,,
631,:,,
631,chamber,DEFINIENDUM,
631,.,,
632,sand,DEFINIENDUM,
632,stalagmite,DEFINIENDUM,
632,:,,
632,A,,
632,stalagmite,GENUS,
632,formed,,HAS_LOCATION
632,on,,HAS_LOCATION
632,sand,,HAS_LOCATION
632,and,,
632,made,,COMPOSITION_MEDIUM
632,of,,COMPOSITION_MEDIUM
632,calcite,,COMPOSITION_MEDIUM
632,cemented,,COMPOSITION_MEDIUM
632,sandstone,,COMPOSITION_MEDIUM
632,.,,
633,scaling,DEFINIENDUM,
633,chip,DEFINIENDUM,
633,:,,
633,A,,
633,thin,,HAS_FORM
633,small,,HAS_FORM
633,rather,,HAS_FORM
633,irregular,,HAS_FORM
633,piece,,HAS_FORM
633,of,,HAS_FORM
633,limestone,,HAS_FORM
633,",",,HAS_FORM
633,commonly,,HAS_FORM
633,crumbly,,HAS_FORM
633,",",,
633,which,,HAS_CAUSE
633,has,,HAS_CAUSE
633,fallen,,HAS_CAUSE
633,from,,HAS_CAUSE
633,the,,HAS_CAUSE
633,ceiling,,HAS_CAUSE
633,or,,HAS_CAUSE
633,wall,,HAS_CAUSE
633,of,,HAS_CAUSE
633,a,,HAS_CAUSE
633,eave,,HAS_CAUSE
633,.,,
633,A,,
633,form,,
633,of,,
633,cave,,
633,breakdown,,
633,.,,
634,scaling,DEFINIENDUM,
634,plate,DEFINIENDUM,
634,:,,
634,A,,HAS_FORM
634,small,,HAS_FORM
634,flat,,HAS_FORM
634,piece,GENUS,HAS_FORM
634,of,GENUS,HAS_FORM
634,rock,GENUS,HAS_FORM
634,of,,HAS_FORM
634,rectangular,,HAS_FORM
634,or,,HAS_FORM
634,polygonal,,HAS_FORM
634,shape,,HAS_FORM
634,",",,
634,that,,HAS_CAUSE
634,has,,HAS_CAUSE
634,fallen,,HAS_CAUSE
634,to,,HAS_CAUSE
634,the,,HAS_CAUSE
634,floor,,HAS_CAUSE
634,of,,HAS_CAUSE
634,a,,HAS_CAUSE
634,cave,,HAS_CAUSE
634,.,,
634,A,,
634,form,,
634,of,,
634,cave,,
634,breakdown,,
634,in,,COMPOSITION_MEDIUM
634,thin-tedded,,COMPOSITION_MEDIUM
634,impure,,COMPOSITION_MEDIUM
634,limestone,,COMPOSITION_MEDIUM
634,cut,,HAS_FORM
634,by,,HAS_FORM
634,closely,,HAS_FORM
634,spaced,,HAS_FORM
634,joints,,HAS_FORM
634,.,,
635,scallop,DEFINIENDUM,
635,:,,
635,Oval,,HAS_FORM
635,hollow,GENUS,HAS_FORM
635,having,,HAS_FORM
635,an,,HAS_FORM
635,asymmetric,,HAS_FORM
635,cross,,HAS_FORM
635,section,,HAS_FORM
635,along,,HAS_FORM
635,its,,HAS_FORM
635,main,,HAS_FORM
635,axis,,HAS_FORM
635,.,,
635,Scallops,,HAS_LOCATION
635,form,,HAS_LOCATION
635,patterns,,HAS_LOCATION
635,on,,HAS_LOCATION
635,tl,,HAS_LOCATION
635,e,,HAS_LOCATION
635,walls,,HAS_LOCATION
635,of,,HAS_LOCATION
635,caves,,HAS_LOCATION
635,and,,HAS_LOCATION
635,in,,HAS_LOCATION
635,streambeds,,HAS_LOCATION
635,and,,
635,were,,MEASURES
635,used,,MEASURES
635,by,,MEASURES
635,Bretz,,MEASURES
635,to,,MEASURES
635,determine,,MEASURES
635,direction,,MEASURES
635,of,,MEASURES
635,flow,,MEASURES
635,of,,MEASURES
635,turbulent,,MEASURES
635,water,,MEASURES
635,",",,
635,since,,HAS_FORM
635,they,,HAS_FORM
635,are,,HAS_FORM
635,steeper,,HAS_FORM
635,on,,HAS_FORM
635,the,,HAS_FORM
635,upstream,,HAS_FORM
635,side,,HAS_FORM
635,.,,
635,Commonly,,
635,called,,
635,flutes,,
635,in,,
635,America,,
635,.,,
636,sea,DEFINIENDUM,
636,cave,DEFINIENDUM,
636,:,,
636,A,,
636,cave,GENUS,
636,or,GENUS,
636,cleft,GENUS,
636,in,,HAS_LOCATION
636,a,,HAS_LOCATION
636,sea,,HAS_LOCATION
636,cliff,,HAS_LOCATION
636,eroded,,HAS_CAUSE
636,by,,HAS_CAUSE
636,waves,,HAS_CAUSE
636,or,,HAS_CAUSE
636,currerts,,HAS_CAUSE
636,or,,HAS_CAUSE
636,dissolved,,HAS_CAUSE
636,by,,HAS_CAUSE
636,water,,HAS_CAUSE
636,.,,
637,Calcretes,DEFINIENDUM,
637,are,DEFINITOR,
637,carbonate,GENUS,
637,deposits,GENUS,
637,forming,,HAS_CAUSE
637,from,,HAS_CAUSE
637,groundwater,,HAS_CAUSE
637,near,,HAS_LOCATION
637,the,,HAS_LOCATION
637,water,,HAS_LOCATION
637,table,,HAS_LOCATION
637,in,,HAS_LOCATION
637,arid,,HAS_LOCATION
637,lands,,HAS_LOCATION
637,as,,HAS_CAUSE
637,a,,HAS_CAUSE
637,result,,HAS_CAUSE
637,of,,HAS_CAUSE
637,concentration,,HAS_CAUSE
637,processes,,HAS_CAUSE
637,by,,HAS_CAUSE
637,near-surface,,HAS_CAUSE
637,evaporation,,HAS_CAUSE
637,.,,
638,Riedl,,
638,defined,,
638,the,,
638,marginal,DEFINIENDUM,
638,cave,DEFINIENDUM,
638,by,,HAS_LOCATION
638,its,,HAS_LOCATION
638,position,,HAS_LOCATION
638,at,,HAS_LOCATION
638,the,,HAS_LOCATION
638,sea,,HAS_LOCATION
638,coast,,HAS_LOCATION
638,",",,
638,the,,CONTAINS
638,presence,,CONTAINS
638,of,,CONTAINS
638,brackish,,CONTAINS
638,water,,CONTAINS
638,",",,
638,and,,
638,the,,CONTAINS
638,presence,,CONTAINS
638,of,,CONTAINS
638,troglobiotic,,CONTAINS
638,species,,CONTAINS
638,in,,CONTAINS
638,it,,CONTAINS
638,",",,
638,but,,
638,he,,
638,also,,
638,supposed,,
638,that,,
638,the,,HAS_CAUSE
638,origin,,HAS_CAUSE
638,of,,HAS_CAUSE
638,such,,HAS_CAUSE
638,caves,,HAS_CAUSE
638,was,,HAS_CAUSE
638,due,,HAS_CAUSE
638,to,,HAS_CAUSE
638,wave,,HAS_CAUSE
638,action,,HAS_CAUSE
638,and,,HAS_CAUSE
638,their,,HAS_CAUSE
638,gradual,,HAS_CAUSE
638,loss,,HAS_CAUSE
638,of,,HAS_CAUSE
638,connection,,HAS_CAUSE
638,to,,HAS_CAUSE
638,the,,HAS_CAUSE
638,sea,,HAS_CAUSE
638,.,,
639,The,,
639,halocline,DEFINIENDUM,
639,is,DEFINITOR,
639,a,DEFINITOR,
639,layer,GENUS,
639,where,,HAS_LOCATION
639,the,,HAS_LOCATION
639,salinity,,HAS_LOCATION
639,abruptly,,HAS_LOCATION
639,changes,,HAS_LOCATION
639,(,,
639,sometimes,,
639,from,,
639,polyhaline,,
639,to,,
639,nearly,,
639,limnic,,
639,),,
639,.,,
640,Glaciers,DEFINIENDUM,
640,are,DEFINITOR,
640,sedimentary,GENUS,
640,formations,GENUS,
640,of,GENUS,COMPOSITION_MEDIUM
640,seasonal,GENUS,COMPOSITION_MEDIUM
640,snow,GENUS,COMPOSITION_MEDIUM
640,that,,
640,accumulates,,HAS_LOCATION
640,on,,HAS_LOCATION
640,the,,HAS_LOCATION
640,upper,,HAS_LOCATION
640,elevations,,HAS_LOCATION
640,of,,HAS_LOCATION
640,a,,HAS_LOCATION
640,glacier,,HAS_LOCATION
640,and,,
640,buries,,HAS_ATTRIBUTE
640,the,,HAS_ATTRIBUTE
640,previous,,HAS_ATTRIBUTE
640,season,,HAS_ATTRIBUTE
640,’,,HAS_ATTRIBUTE
640,s,,HAS_ATTRIBUTE
640,accumulation,,HAS_ATTRIBUTE
640,.,,
641,Denuded,DEFINIENDUM,
641,karst,DEFINIENDUM,
641,is,DEFINITOR,
641,former,GENUS,
641,intrastratal,GENUS,
641,karst,GENUS,
641,that,,
641,develops,,COMPOSITION_MEDIUM
641,where,,COMPOSITION_MEDIUM
641,the,,COMPOSITION_MEDIUM
641,soluble,,COMPOSITION_MEDIUM
641,rock,,COMPOSITION_MEDIUM
641,has,,COMPOSITION_MEDIUM
641,been,,COMPOSITION_MEDIUM
641,almost,,COMPOSITION_MEDIUM
641,completely,,COMPOSITION_MEDIUM
641,exposed,,COMPOSITION_MEDIUM
641,from,,COMPOSITION_MEDIUM
641,beneath,,COMPOSITION_MEDIUM
641,the,,COMPOSITION_MEDIUM
641,cover,,COMPOSITION_MEDIUM
641,",",,
641,but,,
641,with,,HAS_CAUSE
641,substantial,,HAS_CAUSE
641,inheritance,,HAS_CAUSE
641,of,,HAS_CAUSE
641,solution,,HAS_CAUSE
641,porosity,,HAS_CAUSE
641,from,,HAS_CAUSE
641,the,,HAS_CAUSE
641,preceding,,HAS_CAUSE
641,stages,,HAS_CAUSE
641,of,,HAS_CAUSE
641,intrastratal,,HAS_CAUSE
641,development,,HAS_CAUSE
641,.,,
642,Open,DEFINIENDUM,
642,karst,DEFINIENDUM,
642,is,DEFINITOR,
642,karst,GENUS,
642,that,,
642,commences,,OCCURS_IN_TIME
642,only,,OCCURS_IN_TIME
642,after,,OCCURS_IN_TIME
642,exposure,,OCCURS_IN_TIME
642,of,,OCCURS_IN_TIME
642,the,,OCCURS_IN_TIME
642,soluble,,OCCURS_IN_TIME
642,rock,,OCCURS_IN_TIME
642,",",,
642,without,,HAS_ATTRIBUTE
642,any,,HAS_ATTRIBUTE
642,significant,,HAS_ATTRIBUTE
642,intrastratal,,HAS_ATTRIBUTE
642,karstification,,HAS_ATTRIBUTE
642,.,,
643,Gypsum,DEFINIENDUM,
643,needles,DEFINIENDUM,
643,are,DEFINITOR,
643,straight,GENUS,HAS_FORM
643,",",GENUS,HAS_FORM
643,clear,GENUS,HAS_FORM
643,crystals,GENUS,
643,that,,HAS_CAUSE
643,grow,,HAS_CAUSE
643,by,,HAS_CAUSE
643,extrusion,,HAS_CAUSE
643,from,,HAS_CAUSE
643,the,,HAS_CAUSE
643,soil,,HAS_CAUSE
643,in,,HAS_LOCATION
643,some,,HAS_LOCATION
643,caves,,HAS_LOCATION
643,.,,
644,As,,
644,the,,
644,name,,
644,implies,,
644,",",,
644,cave,DEFINIENDUM,
644,cotton,DEFINIENDUM,
644,is,DEFINITOR,
644,a,DEFINITOR,
644,mass,GENUS,
644,of,GENUS,
644,tangled,GENUS,
644,fibers,GENUS,
644,generally,,HAS_SIZE
644,with,,HAS_SIZE
644,fiber,,HAS_SIZE
644,lengths,,HAS_SIZE
644,of,,HAS_SIZE
644,a,,HAS_SIZE
644,few,,HAS_SIZE
644,tens,,HAS_SIZE
644,of,,HAS_SIZE
644,centimeters,,HAS_SIZE
644,but,,HAS_SIZE
644,diameters,,HAS_SIZE
644,of,,HAS_SIZE
644,tens,,HAS_SIZE
644,or,,HAS_SIZE
644,hundreds,,HAS_SIZE
644,of,,HAS_SIZE
644,micrometers,,HAS_SIZE
644,.,,
645,In,,HAS_LOCATION
645,porous,,HAS_LOCATION
645,media,,HAS_LOCATION
645,aquifers,,HAS_LOCATION
645,",",,
645,pores,DEFINIENDUM,
645,between,,HAS_LOCATION
645,mineral,,HAS_LOCATION
645,grains,,HAS_LOCATION
645,are,DEFINITOR,
645,the,GENUS,
645,open,GENUS,
645,spaces,GENUS,
645,available,,HAS_FUNCTION
645,for,,HAS_FUNCTION
645,the,,HAS_FUNCTION
645,storage,,HAS_FUNCTION
645,of,,HAS_FUNCTION
645,water,,HAS_FUNCTION
645,.,,
646,Porosity,DEFINIENDUM,
646,is,DEFINITOR,
646,defined,DEFINITOR,
646,as,DEFINITOR,
646,the,,
646,ratio,GENUS,MEASURES
646,of,GENUS,MEASURES
646,the,GENUS,MEASURES
646,volume,GENUS,MEASURES
646,of,GENUS,MEASURES
646,pores,GENUS,MEASURES
646,to,,MEASURES
646,the,,MEASURES
646,volume,,MEASURES
646,of,,MEASURES
646,bulk,,MEASURES
646,rock,,MEASURES
646,and,,
646,is,,MEASURES
646,usually,,MEASURES
646,expressed,,MEASURES
646,as,,MEASURES
646,a,,MEASURES
646,percentage,,MEASURES
646,.,,
647,Karst,DEFINIENDUM,
647,springs,DEFINIENDUM,
647,are,DEFINITOR,
647,the,,
647,outlets,GENUS,
647,draining,,HAS_FUNCTION
647,open,,HAS_FUNCTION
647,conduit,,HAS_FUNCTION
647,systems,,HAS_FUNCTION
647,.,,
648,Hydrothermal,DEFINIENDUM,
648,karst,DEFINIENDUM,
648,is,DEFINITOR,
648,a,DEFINITOR,
648,special,,
648,case,,
648,of,,
648,hypogene,GENUS,
648,karst,GENUS,
648,.,,
649,Network,DEFINIENDUM,
649,caves,DEFINIENDUM,
649,are,DEFINITOR,
649,angular,GENUS,
649,grids,GENUS,
649,of,GENUS,
649,intersecting,GENUS,
649,passages,GENUS,
649,formed,,HAS_CAUSE
649,by,,HAS_CAUSE
649,widening,,HAS_CAUSE
649,of,,HAS_CAUSE
649,nearly,,HAS_CAUSE
649,all,,HAS_CAUSE
649,major,,HAS_CAUSE
649,fractures,,HAS_CAUSE
649,within,,HAS_LOCATION
649,favorable,,HAS_LOCATION
649,areas,,HAS_LOCATION
649,of,,HAS_LOCATION
649,soluble,,HAS_LOCATION
649,rocks,,HAS_LOCATION
649,.,,
650,A,,
650,particular,,
650,type,,
650,of,,
650,ice,GENUS,
650,stalagmite,GENUS,
650,",",,
650,known,DEFINITOR,
650,as,DEFINITOR,
650,bamboo,DEFINIENDUM,
650,or,,
650,thermoindicator,DEFINIENDUM,
650,",",,
650,consists,,COMPOSITION_MEDIUM
650,of,,COMPOSITION_MEDIUM
650,successions,,COMPOSITION_MEDIUM
650,of,,COMPOSITION_MEDIUM
650,perfectly,,COMPOSITION_MEDIUM
650,transparent,,COMPOSITION_MEDIUM
650,ice,,COMPOSITION_MEDIUM
650,knobs,,COMPOSITION_MEDIUM
650,and,,COMPOSITION_MEDIUM
650,narrow,,COMPOSITION_MEDIUM
650,sections,,COMPOSITION_MEDIUM
650,of,,COMPOSITION_MEDIUM
650,opaque,,COMPOSITION_MEDIUM
650,ice,,COMPOSITION_MEDIUM
650,.,,
651,Longitudinal,DEFINIENDUM,
651,rills,DEFINIENDUM,
651,/,,
651,flutes,DEFINIENDUM,
651,are,DEFINITOR,
651,suites,GENUS,
651,of,GENUS,
651,vertical,GENUS,HAS_FORM
651,grooves,GENUS,
651,that,,HAS_CAUSE
651,develop,,HAS_CAUSE
651,where,,HAS_CAUSE
651,a,,HAS_CAUSE
651,water,,HAS_CAUSE
651,film,,HAS_CAUSE
651,flows,,HAS_CAUSE
651,down,,HAS_CAUSE
651,a,,HAS_CAUSE
651,high,,HAS_CAUSE
651,angle,,HAS_CAUSE
651,rock,,HAS_CAUSE
651,face,,HAS_CAUSE
651,.,,
652,struga,DEFINIENDUM,
652,:,,
652,A,,
652,corridor,GENUS,
652,formed,,HAS_LOCATION
652,along,,HAS_LOCATION
652,a,,HAS_LOCATION
652,bedding,,HAS_LOCATION
652,plane,,HAS_LOCATION
652,in,,HAS_LOCATION
652,karst,,HAS_LOCATION
652,country,,HAS_LOCATION
652,.,,
653,subjacent,DEFINIENDUM,
653,karst,DEFINIENDUM,
653,:,,
653,Karst,GENUS,
653,landscape,GENUS,
653,in,,COMPOSITION_MEDIUM
653,noncarbonate,,COMPOSITION_MEDIUM
653,rocks,,COMPOSITION_MEDIUM
653,due,,HAS_CAUSE
653,to,,HAS_CAUSE
653,presence,,HAS_CAUSE
653,of,,HAS_CAUSE
653,karstified,,HAS_CAUSE
653,rocks,,HAS_CAUSE
653,beneath,,HAS_CAUSE
653,the,,HAS_CAUSE
653,surface,,HAS_CAUSE
653,formation,,HAS_CAUSE
653,.,,
654,submarine,DEFINIENDUM,
654,spring,DEFINIENDUM,
654,:,,
654,Large,,HAS_SIZE
654,offshore,GENUS,HAS_LOCATION
654,emergence,GENUS,
654,",",,
654,generally,,COMPOSITION_MEDIUM
654,from,,COMPOSITION_MEDIUM
654,cavernous,,COMPOSITION_MEDIUM
654,limestone,,COMPOSITION_MEDIUM
654,",",,COMPOSITION_MEDIUM
654,but,,COMPOSITION_MEDIUM
654,in,,COMPOSITION_MEDIUM
654,some,,COMPOSITION_MEDIUM
654,areas,,COMPOSITION_MEDIUM
654,from,,COMPOSITION_MEDIUM
654,beds,,COMPOSITION_MEDIUM
654,of,,COMPOSITION_MEDIUM
654,lava,,COMPOSITION_MEDIUM
654,.,,
655,subsidence,DEFINIENDUM,
655,:,,
655,Lowering,,HAS_CAUSE
655,of,,HAS_CAUSE
655,the,,HAS_CAUSE
655,surface,,HAS_CAUSE
655,of,,HAS_CAUSE
655,the,,HAS_CAUSE
655,ground,,HAS_CAUSE
655,because,,HAS_CAUSE
655,of,,HAS_CAUSE
655,removal,,HAS_CAUSE
655,of,,HAS_CAUSE
655,support,,HAS_CAUSE
655,.,,
655,Caused,,HAS_CAUSE
655,in,,HAS_CAUSE
655,karst,,HAS_CAUSE
655,areas,,HAS_CAUSE
655,by,,HAS_CAUSE
655,subterranean,,HAS_CAUSE
655,solution,,HAS_CAUSE
655,or,,HAS_CAUSE
655,collapse,,HAS_CAUSE
655,of,,HAS_CAUSE
655,caves,,HAS_CAUSE
655,.,,
656,subterranean,DEFINIENDUM,
656,river,DEFINIENDUM,
656,:,,
656,Underground,GENUS,HAS_LOCATION
656,stream,GENUS,
656,of,,CONTAINS
656,flowing,,CONTAINS
656,water,,CONTAINS
656,",",,
656,not,,HAS_SIZE
656,necessarily,,HAS_SIZE
656,large,,HAS_SIZE
656,.,,
657,sump,DEFINIENDUM,
657,:,,
657,A,,
657,pool,,HAS_FORM
657,of,,HAS_FORM
657,underground,,HAS_FORM
657,water,,HAS_FORM
657,or,,
657,point,,
657,on,,HAS_LOCATION
657,an,,HAS_LOCATION
657,underground,,HAS_LOCATION
657,stream,,HAS_LOCATION
657,that,,HAS_ATTRIBUTE
657,has,,HAS_ATTRIBUTE
657,a,,HAS_ATTRIBUTE
657,submerged,,HAS_ATTRIBUTE
657,extension,,HAS_ATTRIBUTE
657,",",,
657,the,,
657,nature,,
657,of,,
657,which,,
657,has,,
657,not,,
657,been,,
657,determined,,
657,.,,
658,swallet,DEFINIENDUM,
658,",",,
658,swallow,DEFINIENDUM,
658,hole,DEFINIENDUM,
658,:,,
658,A,,
658,place,,HAS_FUNCTION
658,where,,HAS_FUNCTION
658,water,,HAS_FUNCTION
658,disappears,,HAS_FUNCTION
658,urderground,,HAS_FUNCTION
658,in,,COMPOSITION_MEDIUM
658,a,,COMPOSITION_MEDIUM
658,limestone,,COMPOSITION_MEDIUM
658,region,,COMPOSITION_MEDIUM
658,.,,
658,A,,
658,swallow,,
658,hole,,
658,generally,,
658,implies,,HAS_FUNCTION
658,water,,HAS_FUNCTION
658,loss,,HAS_FUNCTION
658,in,,HAS_LOCATION
658,a,,HAS_LOCATION
658,closed,,HAS_LOCATION
658,depression,,HAS_LOCATION
658,or,,HAS_LOCATION
658,blind,,HAS_LOCATION
658,valley,,HAS_LOCATION
658,",",,
658,whereas,,
658,a,,
658,swallet,,
658,may,,
658,refer,,
658,to,,
658,water,,
658,loss,,
658,into,,
658,alluvium,,
658,at,,
658,a,,
658,streambed,,
658,",",,
658,even,,
658,though,,
658,there,,
658,is,,
658,no,,
658,depression,,
658,.,,
659,syngenetic,DEFINIENDUM,
659,karst,DEFINIENDUM,
659,:,,
659,Karst,GENUS,
659,developed,,COMPOSITION_MEDIUM
659,in,,COMPOSITION_MEDIUM
659,eolian,,COMPOSITION_MEDIUM
659,calcarenite,,COMPOSITION_MEDIUM
659,where,,HAS_LOCATION
659,lithification,,HAS_LOCATION
659,of,,HAS_LOCATION
659,dune,,HAS_LOCATION
659,sands,,HAS_LOCATION
659,and,,HAS_LOCATION
659,productior,,HAS_LOCATION
659,of,,HAS_LOCATION
659,karst,,HAS_LOCATION
659,phenomena,,HAS_LOCATION
659,occurred,,HAS_LOCATION
659,simultaneously,,HAS_LOCATION
659,.,,
660,terraced,DEFINIENDUM,
660,flowstone,DEFINIENDUM,
660,:,,
660,Shallow,,HAS_SIZE
660,rimstone,,COMPOSITION_MEDIUM
660,pools,,
660,on,,HAS_LOCATION
660,outward-sloping,,HAS_LOCATION
660,walls,,HAS_LOCATION
660,.,,
661,threshold,DEFINIENDUM,
661,:,,
661,That,,
661,part,,
661,of,,
661,a,,
661,cave,,
661,system,,
661,to,,HAS_LOCATION
661,which,,HAS_LOCATION
661,light,,HAS_LOCATION
661,penetrates,,HAS_LOCATION
661,in,,HAS_LOCATION
661,some,,HAS_LOCATION
661,degree,,HAS_LOCATION
661,.,,
662,through,DEFINIENDUM,
662,cave,DEFINIENDUM,
662,:,,
662,Cave,GENUS,
662,through,,HAS_FUNCTION
662,which,,HAS_FUNCTION
662,a,,HAS_FUNCTION
662,stream,,HAS_FUNCTION
662,runs,,HAS_FUNCTION
662,from,,HAS_FUNCTION
662,entrance,,HAS_FUNCTION
662,to,,HAS_FUNCTION
662,exit,,HAS_FUNCTION
662,or,,HAS_FUNCTION
662,formerly,,HAS_FUNCTION
662,did,,HAS_FUNCTION
662,so,,HAS_FUNCTION
662,.,,
662,Synonym,,
662,:,,
662,Durchgangshohle,DEFINIENDUM,
662,.,,
663,torca,DEFINIENDUM,
663,:,,
663,Large,,HAS_SIZE
663,closed,GENUS,
663,depression,GENUS,
663,",",,
663,more,,HAS_FORM
663,or,,HAS_FORM
663,less,,HAS_FORM
663,circular,,HAS_FORM
663,;,,
663,a,,
663,doline,,
663,.,,
664,torricellian,DEFINIENDUM,
664,chamber,DEFINIENDUM,
664,:,,
664,A,,
664,submerged,,HAS_LOCATION
664,airfilled,,CONTAINS
664,chamber,,
664,of,,
664,a,,
664,cave,,
664,at,,HAS_ATTRIBUTE
664,a,,HAS_ATTRIBUTE
664,pressure,,HAS_ATTRIBUTE
