Sentence,Word,POS,Tag
,high,ADJ,O
,cave,NOUN,GEN
,passage,NOUN,GEN
,controlled,VERB,O
,by,ADP,O
,joints,NOUN,O
,or,CCONJ,O
,faults,NOUN,O
,.,PUNCT,O
Sentence 642,rill,NOUN,DFD
,:,PUNCT,O
,Small,ADJ,O
,solution,NOUN,O
,groove,NOUN,GEN
,on,ADP,O
,surface,NOUN,O
,exposures,NOUN,O
,of,ADP,O
,limestone,NOUN,O
,;,PUNCT,O
,most,ADV,O
,common,ADJ,O
,in,ADP,O
,arid,ADJ,O
,or,CCONJ,O
,semiarid,ADV,O
,areas,NOUN,O
,.,PUNCT,O
Sentence 643,Rillenstein,PROPN,DFD
,:,PUNCT,O
,Microsolution,NOUN,O
,grooves,NOUN,O
,and,CCONJ,O
,pitting,NOUN,O
,on,ADP,O
,rock,NOUN,O
,surface,NOUN,O
,.,PUNCT,O
Sentence 644,rimstone,NOUN,DFD
,:,PUNCT,O
,Calcareous,NOUN,O
,deposits,NOUN,O
,formed,VERB,O
,around,ADP,O
,the,DET,O
,rims,NOUN,O
,of,ADP,O
,overflowing,ADV,O
,basins,NOUN,O
,",",PUNCT,O
,especially,ADV,O
,in,ADP,O
,caves,NOUN,O
,.,PUNCT,O
Sentence 645,rimstone,NOUN,DFD
,barrage,NOUN,DFD
,",",PUNCT,O
,rimstone,NOUN,O
,barrier,NOUN,O
,",",PUNCT,O
,rimstone,NOUN,O
,dam,NOUN,O
,:,PUNCT,O
,A,DET,O
,wall-shaped,NOUN,O
,deposit,NOUN,O
,that,PRON,O
,impounds,ADV,O
,pools,NOUN,O
,of,ADP,O
,water,NOUN,O
,in,ADP,O
,caves,NOUN,O
,",",PUNCT,O
,around,ADP,O
,springs,NOUN,O
,",",PUNCT,O
,and,CCONJ,O
,in,ADP,O
,cascades,NOUN,O
,of,ADP,O
,streams,NOUN,O
,saturated,VERB,O
,with,ADP,O
,calcium,NOUN,O
,bicarbonate,NOUN,O
,.,PUNCT,O
,Synonym,NOUN,O
,",",PUNCT,O
,gour,NOUN,O
,.,PUNCT,O
,in,ADP,O
,caves,NOUN,O
,",",PUNCT,O
,around,ADP,O
,springs,NOUN,O
Sentence 646,rimstone,NOUN,DFD
,barrage,NOUN,O
,",",PUNCT,O
,rimstone,NOUN,O
,barrier,NOUN,DFD
,",",PUNCT,O
,rimstone,NOUN,O
,dam,NOUN,O
,:,PUNCT,O
,A,DET,O
,wall-shaped,NOUN,O
,deposit,NOUN,O
,that,PRON,O
,impounds,ADV,O
,pools,NOUN,O
,of,ADP,O
,water,NOUN,O
,in,ADP,O
,caves,NOUN,O
,",",PUNCT,O
,around,ADP,O
,springs,NOUN,O
,",",PUNCT,O
,and,CCONJ,O
,in,ADP,O
,cascades,NOUN,O
,of,ADP,O
,streams,NOUN,O
,saturated,VERB,O
,with,ADP,O
,calcium,NOUN,O
,bicarbonate,NOUN,O
,.,PUNCT,O
,Synonym,NOUN,O
,",",PUNCT,O
,gour,NOUN,O
,.,PUNCT,O
,in,ADP,O
,caves,NOUN,O
,",",PUNCT,O
,around,ADP,O
,springs,NOUN,O
Sentence 647,rimstone,NOUN,DFD
,barrage,NOUN,O
,",",PUNCT,O
,rimstone,NOUN,O
,barrier,NOUN,O
,",",PUNCT,O
,rimstone,NOUN,O
,dam,NOUN,DFD
,:,PUNCT,O
,A,DET,O
,wall-shaped,NOUN,O
,deposit,NOUN,O
,that,PRON,O
,impounds,ADV,O
,pools,NOUN,O
,of,ADP,O
,water,NOUN,O
,in,ADP,O
,caves,NOUN,O
,",",PUNCT,O
,around,ADP,O
,springs,NOUN,O
,",",PUNCT,O
,and,CCONJ,O
,in,ADP,O
,cascades,NOUN,O
,of,ADP,O
,streams,NOUN,O
,saturated,VERB,O
,with,ADP,O
,calcium,NOUN,O
,bicarbonate,NOUN,O
,.,PUNCT,O
,Synonym,NOUN,O
,",",PUNCT,O
,gour,NOUN,O
,.,PUNCT,O
,in,ADP,O
,caves,NOUN,O
,",",PUNCT,O
,around,ADP,O
,springs,NOUN,O
Sentence 648,rimstone,NOUN,O
,barrage,NOUN,O
,",",PUNCT,O
,rimstone,NOUN,O
,barrier,NOUN,O
,",",PUNCT,O
,rimstone,NOUN,O
,dam,NOUN,O
,:,PUNCT,O
,A,DET,O
,wall-shaped,NOUN,O
,deposit,NOUN,O
,that,PRON,O
,impounds,ADV,O
,pools,NOUN,O
,of,ADP,O
,water,NOUN,O
,in,ADP,O
,caves,NOUN,O
,",",PUNCT,O
,around,ADP,O
,springs,NOUN,O
,",",PUNCT,O
,and,CCONJ,O
,in,ADP,O
,cascades,NOUN,O
,of,ADP,O
,streams,NOUN,O
,saturated,VERB,O
,with,ADP,O
,calcium,NOUN,O
,bicarbonate,NOUN,O
,.,PUNCT,O
,Synonym,NOUN,O
,",",PUNCT,O
,gour,NOUN,DFD
,.,PUNCT,O
,in,ADP,O
,caves,NOUN,O
,",",PUNCT,O
,around,ADP,O
,springs,NOUN,O
Sentence 649,rimstone,NOUN,DFD
,pool,NOUN,DFD
,:,PUNCT,O
,Pool,NOUN,GEN
,kept,VERB,O
,in,ADP,O
,place,NOUN,O
,by,ADP,O
,a,DET,O
,rimstone,NOUN,O
,dam,NOUN,O
,.,PUNCT,O
Sentence 650,rise,NOUN,DFD
,:,PUNCT,O
,Spring,NOUN,GEN
,rising,VERB,O
,from,ADP,O
,fractures,NOUN,O
,in,ADP,O
,limestone,NOUN,O
,.,PUNCT,O
,Point,NOUN,O
,at,ADP,O
,which,PRON,O
,an,DET,O
,underground,ADJ,O
,stream,NOUN,O
,comes,VERB,O
,to,ADP,O
,the,DET,O
,surface,NOUN,O
,.,PUNCT,O
,in,ADP,O
,limestone,NOUN,O
Sentence 651,rock,NOUN,DFD
,pillar,NOUN,DFD
,:,PUNCT,O
,A,DET,O
,residual,ADJ,O
,isolated,VERB,O
,mass,NOUN,O
,of,ADP,O
,bedrock,NOUN,O
,linking,VERB,O
,the,DET,O
,roof,NOUN,O
,or,CCONJ,O
,overhanging,ADV,O
,wall,NOUN,O
,and,CCONJ,O
,floor,NOUN,O
,of,ADP,O
,a,DET,O
,cave,NOUN,O
,",",PUNCT,O
,in,ADP,O
,contrast,NOUN,O
,with,ADP,O
,a,DET,O
,column,NOUN,O
,",",PUNCT,O
,which,PRON,O
,is,AUX,O
,composed,VERB,O
,of,ADP,O
,dripstone,NOUN,O
,or,CCONJ,O
,flowstone,NOUN,O
,.,PUNCT,O
,mass,NOUN,O
,of,ADP,O
,bedrock,NOUN,O
Sentence 652,rock,NOUN,DFD
,pinnacle,NOUN,DFD
,:,PUNCT,O
,A,DET,O
,tall,ADJ,O
,sharp,ADJ,O
,projection,NOUN,GEN
,of,ADP,GEN
,bedrock,NOUN,GEN
,rising,VERB,O
,from,ADP,O
,the,DET,O
,floor,NOUN,O
,of,ADP,O
,a,DET,O
,cave,NOUN,O
,.,PUNCT,O
Sentence 653,rock,NOUN,DFD
,shelter,NOUN,DFD
,:,PUNCT,O
,Shallow,ADJ,O
,cave,NOUN,GEN
,under,ADP,O
,an,DET,O
,overhanging,ADV,O
,rock,NOUN,O
,ledge,NOUN,O
,.,PUNCT,O
,Many,ADJ,O
,sea,NOUN,O
,caves,NOUN,O
,are,AUX,O
,rock,NOUN,O
,shelters,NOUN,O
,.,PUNCT,O
,Also,ADV,O
,found,VERB,O
,in,ADP,O
,limestone,NOUN,O
,and,CCONJ,O
,other,ADJ,O
,rock,NOUN,O
,types,NOUN,O
,where,ADV,O
,streams,NOUN,O
,have,AUX,O
,undercut,VERB,O
,their,PRON,O
,banks,NOUN,O
,at,ADP,O
,bends,NOUN,O
,",",PUNCT,O
,or,CCONJ,O
,where,ADV,O
,there,PRON,O
,has,AUX,O
,been,AUX,O
,abrasion,NOUN,O
,by,ADP,O
,blowing,VERB,O
,sand,NOUN,O
,.,PUNCT,O
,Common,ADJ,O
,in,ADP,O
,tropical,ADJ,O
,areas,NOUN,O
,at,ADP,O
,places,NOUN,O
,where,ADV,O
,a,DET,O
,secondarily,ADV,O
,hardened,VERB,O
,layer,NOUN,O
,of,ADP,O
,limestone,NOUN,O
,forms,VERB,O
,a,DET,O
,ledge,NOUN,O
,that,PRON,O
,projects,VERB,O
,over,ADP,O
,unindurated,ADV,O
,limestone,NOUN,O
,.,PUNCT,O
Sentence 654,roof,NOUN,DFD
,crust,NOUN,DFD
,:,PUNCT,O
,Flowstone,NOUN,GEN
,deposited,VERB,O
,on,ADP,O
,ceilings,NOUN,O
,of,ADP,O
,caves,NOUN,O
,from,ADP,O
,thin,ADJ,O
,films,NOUN,O
,of,ADP,O
,water,NOUN,O
,",",PUNCT,O
,which,PRON,O
,have,AUX,O
,crept,VERB,O
,over,ADP,O
,the,DET,O
,rock,NOUN,O
,from,ADP,O
,pore,NOUN,O
,or,CCONJ,O
,crack,NOUN,O
,sources,NOUN,O
,.,PUNCT,O
Sentence 655,room,NOUN,DFD
,:,PUNCT,O
,A,DET,O
,part,NOUN,O
,of,ADP,O
,a,DET,O
,cave,NOUN,GEN
,system,NOUN,O
,that,PRON,O
,is,AUX,O
,wider,ADJ,O
,than,ADP,O
,a,DET,O
,passage,NOUN,O
,.,PUNCT,O
,Synonym,NOUN,O
,:,PUNCT,O
,chamber,NOUN,O
,.,PUNCT,O
Sentence 656,room,NOUN,O
,:,PUNCT,O
,A,DET,O
,part,NOUN,O
,of,ADP,O
,a,DET,O
,cave,NOUN,GEN
,system,NOUN,O
,that,PRON,O
,is,AUX,O
,wider,ADJ,O
,than,ADP,O
,a,DET,O
,passage,NOUN,O
,.,PUNCT,O
,Synonym,NOUN,O
,:,PUNCT,O
,chamber,NOUN,DFD
,.,PUNCT,O
Sentence 657,sand,NOUN,DFD
,stalagmite,NOUN,DFD
,:,PUNCT,O
,A,DET,O
,stalagmite,NOUN,GEN
,formed,VERB,O
,on,ADP,O
,sand,NOUN,O
,and,CCONJ,O
,made,VERB,O
,of,ADP,O
,calcite,NOUN,O
,cemented,VERB,O
,sandstone,NOUN,O
,.,PUNCT,O
Sentence 658,scaling,NOUN,DFD
,chip,NOUN,DFD
,:,PUNCT,O
,A,DET,O
,thin,ADJ,O
,small,ADJ,O
,rather,ADV,O
,irregular,ADJ,O
,piece,NOUN,O
,of,ADP,O
,limestone,NOUN,O
,",",PUNCT,O
,commonly,ADV,O
,crumbly,NOUN,O
,",",PUNCT,O
,which,PRON,O
,has,AUX,O
,fallen,VERB,O
,from,ADP,O
,the,DET,O
,ceiling,NOUN,O
,or,CCONJ,O
,wall,NOUN,O
,of,ADP,O
,a,DET,O
,eave,NOUN,O
,.,PUNCT,O
,A,DET,O
,form,NOUN,O
,of,ADP,O
,cave,NOUN,O
,breakdown,NOUN,O
,.,PUNCT,O
,limestone,NOUN,O
Sentence 659,scaling,NOUN,DFD
,plate,NOUN,DFD
,:,PUNCT,O
,A,DET,O
,small,ADJ,O
,flat,ADJ,O
,piece,NOUN,GEN
,of,ADP,GEN
,rock,NOUN,GEN
,of,ADP,O
,rectangular,ADJ,O
,or,CCONJ,O
,polygonal,ADJ,O
,shape,NOUN,O
,",",PUNCT,O
,that,PRON,O
,has,AUX,O
,fallen,VERB,O
,to,ADP,O
,the,DET,O
,floor,NOUN,O
,of,ADP,O
,a,DET,O
,cave,NOUN,O
,.,PUNCT,O
,A,DET,O
,form,NOUN,O
,of,ADP,O
,cave,NOUN,O
,breakdown,NOUN,O
,in,ADP,O
,thin-tedded,NOUN,O
,impure,NOUN,O
,limestone,NOUN,O
,cut,VERB,O
,by,ADP,O
,closely,ADV,O
,spaced,VERB,O
,joints,NOUN,O
,.,PUNCT,O
Sentence 660,scallop,NOUN,DFD
,:,PUNCT,O
,Oval,ADJ,O
,hollow,NOUN,GEN
,having,VERB,O
,an,DET,O
,asymmetric,ADV,O
,cross,NOUN,O
,section,NOUN,O
,along,ADP,O
,its,PRON,O
,main,ADJ,O
,axis,NOUN,O
,.,PUNCT,O
,Scallops,NOUN,O
,form,VERB,O
,patterns,NOUN,O
,on,ADP,O
,tl,NOUN,O
,e,NOUN,O
,walls,NOUN,O
,of,ADP,O
,caves,NOUN,O
,and,CCONJ,O
,in,ADP,O
,streambeds,NOUN,O
,and,CCONJ,O
,were,AUX,O
,used,VERB,O
,by,ADP,O
,Bretz,PROPN,O
,to,PART,O
,determine,VERB,O
,direction,NOUN,O
,of,ADP,O
,flow,NOUN,O
,of,ADP,O
,turbulent,ADJ,O
,water,NOUN,O
,",",PUNCT,O
,since,SCONJ,O
,they,PRON,O
,are,AUX,O
,steeper,ADJ,O
,on,ADP,O
,the,DET,O
,upstream,NOUN,O
,side,NOUN,O
,.,PUNCT,O
,Commonly,ADV,O
,called,VERB,O
,flutes,NOUN,O
,in,ADP,O
,America,PROPN,O
,.,PUNCT,O
Sentence 661,sea,NOUN,DFD
,cave,NOUN,DFD
,:,PUNCT,O
,A,DET,O
,cave,NOUN,GEN
,or,CCONJ,GEN
,cleft,NOUN,GEN
,in,ADP,O
,a,DET,O
,sea,NOUN,O
,cliff,NOUN,O
,eroded,VERB,O
,by,ADP,O
,waves,NOUN,O
,or,CCONJ,O
,currerts,ADV,O
,or,CCONJ,O
,dissolved,VERB,O
,by,ADP,O
,water,NOUN,O
,.,PUNCT,O
Sentence 662,shaft,NOUN,DFD
,:,PUNCT,O
,A,DET,O
,vertical,ADJ,O
,passage,NOUN,GEN
,in,ADP,O
,a,DET,O
,cave,NOUN,O
,.,PUNCT,O
Sentence 663,shake,NOUN,DFD
,",",PUNCT,O
,shakehole,NOUN,DFD
,:,PUNCT,O
,Term,NOUN,O
,used,VERB,O
,mainly,ADV,O
,by,ADP,O
,cavers,NOUN,O
,to,PART,O
,indicate,VERB,O
,a,DET,O
,doline,NOUN,GEN
,",",PUNCT,O
,especially,ADV,O
,one,NUM,O
,formed,VERB,O
,by,ADP,O
,subsidence,NOUN,O
,.,PUNCT,O
Sentence 664,shake,NOUN,DFD
,",",PUNCT,O
,shakehole,NOUN,O
,:,PUNCT,O
,Hole,NOUN,GEN
,formed,VERB,O
,by,ADP,O
,solution,NOUN,O
,",",PUNCT,O
,subsidence,NOUN,O
,",",PUNCT,O
,and,CCONJ,O
,compaction,NOUN,O
,in,ADP,O
,loose,ADJ,O
,draft,NOUN,O
,or,CCONJ,O
,alluvium,NOUN,O
,overlying,VERB,O
,beds,NOUN,O
,of,ADP,O
,limestone,NOUN,O
,.,PUNCT,O
Sentence 665,shake,NOUN,O
,",",PUNCT,O
,shakehole,NOUN,DFD
,:,PUNCT,O
,Hole,NOUN,GEN
,formed,VERB,O
,by,ADP,O
,solution,NOUN,O
,",",PUNCT,O
,subsidence,NOUN,O
,",",PUNCT,O
,and,CCONJ,O
,compaction,NOUN,O
,in,ADP,O
,loose,ADJ,O
,draft,NOUN,O
,or,CCONJ,O
,alluvium,NOUN,O
,overlying,VERB,O
,beds,NOUN,O
,of,ADP,O
,limestone,NOUN,O
,.,PUNCT,O
Sentence 666,shawl,NOUN,DFD
,:,PUNCT,O
,Simple,ADJ,O
,triangular-shaped,NOUN,O
,curtain,NOUN,GEN
,",",PUNCT,O
,sheet,NOUN,O
,.,PUNCT,O
,A,DET,O
,thin,ADJ,O
,coating,NOUN,O
,of,ADP,O
,calcium,NOUN,O
,carbonate,NOUN,O
,formed,VERB,O
,on,ADP,O
,walls,NOUN,O
,",",PUNCT,O
,shelves,NOUN,O
,",",PUNCT,O
,benches,NOUN,O
,",",PUNCT,O
,and,CCONJ,O
,terraces,NOUN,O
,by,ADP,O
,trickling,VERB,O
,water,NOUN,O
,.,PUNCT,O
Sentence 667,shield,NOUN,DFD
,:,PUNCT,O
,A,DET,O
,disk-shaped,NOUN,O
,speleothem,NOUN,GEN
,standing,VERB,O
,edgewise,NOUN,O
,at,ADP,O
,a,DET,O
,high,ADJ,O
,angle,NOUN,O
,.,PUNCT,O
Sentence 668,sink,NOUN,DFD
,",",PUNCT,O
,sinkhole,NOUN,O
,:,PUNCT,O
,General,ADJ,O
,terms,NOUN,O
,for,ADP,O
,closed,VERB,GEN
,depressions,NOUN,GEN
,.,PUNCT,O
,They,PRON,O
,may,AUX,O
,be,AUX,O
,basin,NOUN,O
,",",PUNCT,O
,funnel,NOUN,O
,",",PUNCT,O
,or,CCONJ,O
,cylindrical,NOUN,O
,shaped,VERB,O
,.,PUNCT,O
Sentence 669,sink,NOUN,O
,",",PUNCT,O
,sinkhole,NOUN,DFD
,:,PUNCT,O
,General,ADJ,O
,terms,NOUN,O
,for,ADP,O
,closed,VERB,GEN
,depressions,NOUN,GEN
,.,PUNCT,O
,They,PRON,O
,may,AUX,O
,be,AUX,O
,basin,NOUN,O
,",",PUNCT,O
,funnel,NOUN,O
,",",PUNCT,O
,or,CCONJ,O
,cylindrical,NOUN,O
,shaped,VERB,O
,.,PUNCT,O
Sentence 670,sinkhole,NOUN,DFD
,plain,NOUN,DFD
,:,PUNCT,O
,Plain,NOUN,GEN
,on,ADP,O
,which,PRON,O
,most,ADJ,O
,of,ADP,O
,the,DET,O
,local,ADJ,O
,relief,NOUN,O
,is,AUX,O
,due,ADP,O
,to,ADP,O
,closed,VERB,O
,depressions,NOUN,O
,and,CCONJ,O
,nearly,ADV,O
,all,DET,O
,drainage,NOUN,O
,is,AUX,O
,subterranean,ADJ,O
,.,PUNCT,O
Sentence 671,sinkhole,NOUN,DFD
,pond,NOUN,DFD
,:,PUNCT,O
,Small,ADJ,O
,lake,NOUN,O
,in,ADP,O
,closed,ADJ,O
,depression,NOUN,O
,in,ADP,O
,limestone,NOUN,O
,",",PUNCT,O
,due,ADP,O
,to,ADP,O
,an,DET,O
,impervious,ADV,O
,clay,NOUN,O
,floor,NOUN,O
,or,CCONJ,O
,to,ADP,O
,intersection,NOUN,O
,of,ADP,O
,depression,NOUN,O
,with,ADP,O
,the,DET,O
,water,NOUN,O
,table,NOUN,O
,.,PUNCT,O
Sentence 672,sinking,VERB,DFD
,creek,NOUN,DFD
,:,PUNCT,O
,A,DET,O
,small,ADJ,O
,stream,NOUN,GEN
,that,PRON,O
,disappears,VERB,O
,underground,ADV,O
,.,PUNCT,O
Sentence 673,sinter,NOUN,DFD
,:,PUNCT,O
,A,DET,O
,mineral,NOUN,GEN
,precipitate,VERB,GEN
,deposited,VERB,O
,by,ADP,O
,a,DET,O
,mineral,NOUN,O
,spring,NOUN,O
,",",PUNCT,O
,either,CCONJ,O
,hot,ADJ,O
,or,CCONJ,O
,cold,ADJ,O
,.,PUNCT,O
,Siliceous,NOUN,O
,sinter,NOUN,O
,",",PUNCT,O
,consisting,VERB,O
,of,ADP,O
,silica,NOUN,O
,",",PUNCT,O
,is,AUX,O
,also,ADV,O
,called,VERB,O
,geyserite,NOUN,O
,and,CCONJ,O
,fiorite,NOUN,O
,;,PUNCT,O
,calcareous,NOUN,O
,sinter,NOUN,O
,",",PUNCT,O
,consisting,VERB,O
,of,ADP,O
,calcium,NOUN,O
,carbonate,NOUN,O
,",",PUNCT,O
,is,AUX,O
,also,ADV,O
,called,VERB,O
,tufa,NOUN,O
,",",PUNCT,O
,travertine,PROPN,O
,",",PUNCT,O
,and,CCONJ,O
,onyx,NOUN,O
,marble,NOUN,O
,.,PUNCT,O
Sentence 674,siphon,NOUN,DFD
,:,PUNCT,O
,In,ADP,O
,speleology,NOUN,O
,",",PUNCT,O
,a,DET,O
,cave,NOUN,GEN
,passage,NOUN,GEN
,in,ADP,O
,which,PRON,O
,the,DET,O
,ceiling,NOUN,O
,dips,VERB,O
,below,ADP,O
,a,DET,O
,water,NOUN,O
,surface,NOUN,O
,.,PUNCT,O
,water,NOUN,O
Sentence 675,slump,NOUN,DFD
,pit,NOUN,DFD
,:,PUNCT,O
,A,DET,O
,hollow,NOUN,GEN
,in,ADP,O
,the,DET,O
,clay,NOUN,O
,fill,NOUN,O
,of,ADP,O
,a,DET,O
,cave,NOUN,O
,floor,NOUN,O
,caused,VERB,O
,by,ADP,O
,erosion,NOUN,O
,beneath,ADP,O
,the,DET,O
,fill,NOUN,O
,.,PUNCT,O
Sentence 676,solution,NOUN,GEN
,pan,NOUN,O
,:,PUNCT,O
,Shallow,ADJ,O
,solution,NOUN,O
,basin,NOUN,GEN
,formed,VERB,O
,on,ADP,O
,bare,ADJ,O
,limestone,NOUN,O
,",",PUNCT,O
,generally,ADV,O
,characterized,VERB,O
,by,ADP,O
,flat,ADJ,O
,bottom,NOUN,O
,and,CCONJ,O
,overhanging,ADV,O
,sides,NOUN,O
,.,PUNCT,O
,Synonyms,NOUN,O
,:,PUNCT,O
,Kamenitza,PROPN,O
,;,PUNCT,O
,Opferkessel,NOUN,DFD
,;,PUNCT,O
,panhole,NOUN,DFD
,;,PUNCT,O
,tinajita,PROPN,DFD
,.,PUNCT,O
Sentence 677,solution,NOUN,DFD
,pan,NOUN,DFD
,:,PUNCT,O
,Shallow,ADJ,O
,solution,NOUN,GEN
,basin,NOUN,GEN
,formed,VERB,O
,on,ADP,O
,bare,ADJ,O
,limestone,NOUN,O
,",",PUNCT,O
,generally,ADV,O
,characterized,VERB,O
,by,ADP,O
,flat,ADJ,O
,bottom,NOUN,O
,and,CCONJ,O
,overhanging,ADV,O
,sides,NOUN,O
,.,PUNCT,O
,Synonyms,NOUN,O
,:,PUNCT,O
,Kamenitza,PROPN,O
,;,PUNCT,O
,Opferkessel,NOUN,O
,;,PUNCT,O
,panhole,NOUN,O
,;,PUNCT,O
,tinajita,PROPN,O
,.,PUNCT,O
Sentence 678,solution,NOUN,GEN
,pan,NOUN,O
,:,PUNCT,O
,Shallow,ADJ,O
,solution,NOUN,O
,basin,NOUN,GEN
,formed,VERB,O
,on,ADP,O
,bare,ADJ,O
,limestone,NOUN,O
,",",PUNCT,O
,generally,ADV,O
,characterized,VERB,O
,by,ADP,O
,flat,ADJ,O
,bottom,NOUN,O
,and,CCONJ,O
,overhanging,ADV,O
,sides,NOUN,O
,.,PUNCT,O
,Synonyms,NOUN,O
,:,PUNCT,O
,Kamenitza,PROPN,DFD
,;,PUNCT,O
,Opferkessel,NOUN,O
,;,PUNCT,O
,panhole,NOUN,O
,;,PUNCT,O
,tinajita,PROPN,O
,.,PUNCT,O
Sentence 679,solution,NOUN,DFD
,pipe,NOUN,DFD
,:,PUNCT,O
,A,DET,O
,vertical,ADJ,O
,cylindrical,NOUN,O
,hole,NOUN,GEN
,attributable,ADV,O
,to,ADP,O
,solution,NOUN,O
,",",PUNCT,O
,often,ADV,O
,without,ADP,O
,surface,NOUN,O
,expression,NOUN,O
,",",PUNCT,O
,filled,VERB,O
,with,ADP,O
,debris,NOUN,O
,",",PUNCT,O
,such,ADJ,O
,as,ADP,O
,sand,NOUN,O
,",",PUNCT,O
,clay,NOUN,O
,",",PUNCT,O
,rock,NOUN,O
,chips,NOUN,O
,",",PUNCT,O
,and,CCONJ,O
,bones,NOUN,O
,.,PUNCT,O
,Synonym,NOUN,O
,:,PUNCT,O
,sand,NOUN,O
,pipe,NOUN,O
,.,PUNCT,O
,See,VERB,O
,also,ADV,O
,geologic,ADJ,O
,organ,NOUN,O
,.,PUNCT,O
Sentence 680,sotano,ADV,DFD
,:,PUNCT,O
,Term,NOUN,O
,used,VERB,O
,in,ADP,O
,Mexico,PROPN,O
,for,ADP,O
,deep,ADJ,O
,vertical,ADJ,GEN
,shafts,NOUN,GEN
,in,ADP,O
,limestone,NOUN,O
,",",PUNCT,O
,which,PRON,O
,may,AUX,O
,or,CCONJ,O
,may,AUX,O
,not,PART,O
,lead,VERB,O
,to,ADP,O
,a,DET,O
,cave,NOUN,O
,.,PUNCT,O
,deep,ADJ,O
Sentence 681,speleogen,NOUN,DFD
,:,PUNCT,O
,A,DET,O
,secondary,ADJ,O
,cave,NOUN,GEN
,structure,NOUN,GEN
,formed,VERB,O
,by,SCONJ,O
,dissolving,ADV,O
,",",PUNCT,O
,such,ADJ,O
,as,ADP,O
,a,DET,O
,dome,NOUN,O
,pit,NOUN,O
,or,CCONJ,O
,a,DET,O
,scallop,NOUN,O
,.,PUNCT,O
,cave,NOUN,O
Sentence 682,speleology,NOUN,DFD
,:,PUNCT,O
,The,DET,O
,scientific,ADJ,GEN
,study,NOUN,GEN
,",",PUNCT,O
,exploration,NOUN,O
,",",PUNCT,O
,and,CCONJ,O
,description,NOUN,O
,of,ADP,O
,caves,NOUN,O
,and,CCONJ,O
,related,VERB,O
,features,NOUN,O
,.,PUNCT,O
Sentence 683,speleothem,NOUN,DFD
,:,PUNCT,O
,A,DET,O
,secondary,ADJ,O
,mineral,NOUN,GEN
,deposit,NOUN,GEN
,formed,VERB,O
,in,ADP,O
,caves,NOUN,O
,",",PUNCT,O
,such,ADJ,O
,as,ADP,O
,stalactite,NOUN,O
,or,CCONJ,O
,stalagmite,NOUN,O
,.,PUNCT,O
,Synonym,NOUN,O
,:,PUNCT,O
,cave,NOUN,O
,formation,NOUN,O
,.,PUNCT,O
Sentence 684,Spitzkegelkarst,NOUN,DFD
,:,PUNCT,O
,Tropical,ADJ,O
,karst,NOUN,GEN
,topography,NOUN,GEN
,containing,VERB,O
,sharply,ADV,O
,pointed,VERB,O
,residual,ADJ,O
,limestone,NOUN,O
,hills,NOUN,O
,.,PUNCT,O
,sharply,ADV,O
,pointed,VERB,O
Sentence 685,splash,NOUN,DFD
,cup,NOUN,DFD
,:,PUNCT,O
,The,DET,O
,shallow,ADJ,O
,concavity,NOUN,O
,in,ADP,O
,the,DET,O
,top,NOUN,O
,of,ADP,O
,a,DET,O
,stalagmite,NOUN,O
,.,PUNCT,O
Sentence 686,spongework,NOUN,DFD
,:,PUNCT,O
,A,DET,O
,complex,NOUN,O
,of,ADP,O
,irregular,ADJ,O
,interconnecting,VERB,O
,cavities,NOUN,GEN
,with,ADP,O
,intricate,ADJ,O
,perforation,NOUN,O
,of,ADP,O
,the,DET,O
,rock,NOUN,O
,.,PUNCT,O
,The,DET,O
,cavities,NOUN,O
,may,AUX,O
,be,AUX,O
,large,ADJ,O
,or,CCONJ,O
,small,ADJ,O
,.,PUNCT,O
Sentence 687,spring,NOUN,DFD
,:,PUNCT,O
,Any,DET,O
,natural,ADJ,O
,discharge,NOUN,GEN
,of,ADP,GEN
,water,NOUN,GEN
,from,ADP,O
,rock,NOUN,O
,or,CCONJ,O
,soil,NOUN,O
,onto,ADP,O
,the,DET,O
,surface,NOUN,O
,of,ADP,O
,the,DET,O
,land,NOUN,O
,or,CCONJ,O
,into,ADP,O
,a,DET,O
,body,NOUN,O
,of,ADP,O
,surface,NOUN,O
,water,NOUN,O
,.,PUNCT,O
Sentence 688,squeeze,NOUN,DFD
,:,PUNCT,O
,A,DET,O
,narrow,ADJ,O
,passage,NOUN,O
,or,CCONJ,O
,opening,NOUN,O
,just,ADV,O
,passable,VERB,O
,with,ADP,O
,effort,NOUN,O
,.,PUNCT,O
,Differs,VERB,O
,from,ADP,O
,flattener,NOUN,O
,in,SCONJ,O
,that,SCONJ,O
,there,PRON,O
,is,VERB,O
,little,ADJ,O
,spare,NOUN,O
,space,NOUN,O
,in,ADP,O
,any,DET,O
,direction,NOUN,O
,.,PUNCT,O
Sentence 689,stagmalite,NOUN,DFD
,:,PUNCT,O
,A,DET,O
,general,ADJ,O
,term,NOUN,O
,including,VERB,O
,stalactite,NOUN,O
,and,CCONJ,O
,stalagmite,NOUN,O
,.,PUNCT,O
,Superseded,VERB,O
,by,ADP,O
,dripstone,NOUN,O
,.,PUNCT,O
Sentence 690,stalactite,NOUN,DFD
,:,PUNCT,O
,A,DET,O
,cylindrical,ADJ,O
,or,CCONJ,O
,conical,ADJ,O
,deposit,NOUN,O
,of,ADP,O
,minerals,NOUN,O
,",",PUNCT,O
,generally,ADV,O
,calcite,NOUN,O
,",",PUNCT,O
,formed,VERB,O
